"Date","USD","EUR","CNY","RUB"
"05.09.2012","149.55","188.49","23.56","4.65"
"06.09.2012","149.34","186.87","23.52","4.61"
"07.09.2012","149.55","188.58","23.58","4.64"
"08.09.2012","149.49","189.39","23.57","4.67"
"09.09.2012","149.49","189.39","23.57","4.67"
"10.09.2012","149.49","189.39","23.57","4.67"
"11.09.2012","149.59","191.18","23.6","4.72"
"12.09.2012","149.62","191.57","23.62","4.72"
"13.09.2012","149.82","193.06","23.68","4.78"
"14.09.2012","149.93","193.66","23.69","4.78"
"15.09.2012","149.88","195.38","23.74","4.86"
"16.09.2012","149.88","195.38","23.74","4.86"
"17.09.2012","149.88","195.38","23.74","4.86"
"18.09.2012","149.76","196.22","23.71","4.89"
"19.09.2012","149.7","195.76","23.69","4.84"
"20.09.2012","149.91","195.3","23.76","4.84"
"21.09.2012","149.8","194.13","23.76","4.75"
"22.09.2012","150.05","195.73","23.8","4.86"
"23.09.2012","150.05","195.73","23.8","4.86"
"24.09.2012","150.05","195.73","23.8","4.86"
"25.09.2012","150.12","193.68","23.79","4.79"
"26.09.2012","150.01","193.71","23.79","4.82"
"27.09.2012","150.15","193.17","23.83","4.81"
"28.09.2012","150.01","193","23.8","4.8"
"29.09.2012","149.86","194.02","23.85","4.85"
"30.09.2012","149.86","194.02","23.85","4.85"
"01.10.2012","149.86","194.02","23.85","4.85"
"02.10.2012","150.02","193.51","23.87","4.82"
"03.10.2012","150.16","193.89","23.9","4.83"
"04.10.2012","150.21","194.04","23.9","4.83"
"05.10.2012","150.25","194.3","23.91","4.82"
"06.10.2012","150.3","195.42","23.92","4.85"
"07.10.2012","150.3","195.42","23.92","4.85"
"08.10.2012","150.3","195.42","23.92","4.85"
"09.10.2012","150.33","195.01","23.91","4.83"
"10.10.2012","150.38","194.4","23.92","4.83"
"11.10.2012","150.49","193.68","23.95","4.83"
"12.10.2012","150.57","193.96","23.99","4.83"
"13.10.2012","150.53","195.25","24.02","4.86"
"14.10.2012","150.53","195.25","24.02","4.86"
"15.10.2012","150.53","195.25","24.02","4.86"
"16.10.2012","150.62","195.16","24.02","4.86"
"17.10.2012","150.65","195.89","24.05","4.87"
"18.10.2012","150.41","196.99","24.05","4.88"
"19.10.2012","150.26","196.84","24.04","4.89"
"20.10.2012","149.98","195.74","23.98","4.87"
"21.10.2012","149.98","195.74","23.98","4.87"
"22.10.2012","149.98","195.74","23.98","4.87"
"23.10.2012","150.43","196.21","24.05","4.87"
"24.10.2012","150.65","196.27","24.11","4.84"
"25.10.2012","150.56","194.66","24.1","4.79"
"26.10.2012","150.56","195.86","24.12","4.82"
"27.10.2012","150.56","195.86","24.12","4.82"
"28.10.2012","150.56","195.86","24.12","4.82"
"29.10.2012","150.56","195.86","24.12","4.82"
"30.10.2012","150.68","194.35","24.13","4.79"
"31.10.2012","150.66","194.89","24.14","4.79"
"01.11.2012","150.77","195.99","24.17","4.82"
"02.11.2012","150.82","195.18","24.17","4.81"
"03.11.2012","150.84","194.22","24.17","4.81"
"04.11.2012","150.84","194.22","24.17","4.81"
"05.11.2012","150.84","194.22","24.17","4.81"
"06.11.2012","150.86","193.04","24.16","4.76"
"07.11.2012","150.82","192.61","24.15","4.78"
"08.11.2012","150.64","193.51","24.13","4.82"
"09.11.2012","150.86","192.68","24.17","4.79"
"10.11.2012","150.79","192.06","24.15","4.78"
"11.11.2012","150.79","192.06","24.15","4.78"
"12.11.2012","150.79","192.06","24.15","4.78"
"13.11.2012","150.86","191.68","24.22","4.77"
"14.11.2012","150.78","191.08","24.22","4.75"
"15.11.2012","150.46","191.54","24.17","4.75"
"16.11.2012","150.33","191.7","24.12","4.75"
"17.11.2012","150.3","191.59","24.1","4.74"
"18.11.2012","150.3","191.59","24.1","4.74"
"19.11.2012","150.3","191.59","24.1","4.74"
"20.11.2012","150.46","192.29","24.13","4.77"
"21.11.2012","150.25","192.08","24.11","4.79"
"22.11.2012","150.19","191.79","24.11","4.79"
"23.11.2012","150.09","193.06","24.1","4.82"
"24.11.2012","150.07","193.32","24.1","4.82"
"25.11.2012","150.07","193.32","24.1","4.82"
"26.11.2012","150.07","193.32","24.1","4.82"
"27.11.2012","150.15","194.46","24.12","4.84"
"28.11.2012","150.12","194.75","24.13","4.84"
"29.11.2012","150.37","194.44","24.15","4.83"
"30.11.2012","150.52","195.25","24.17","4.86"
"01.12.2012","150.52","195.89","24.17","4.88"
"02.12.2012","150.52","195.89","24.17","4.88"
"03.12.2012","150.52","195.89","24.17","4.88"
"04.12.2012","150.52","195.89","24.17","4.88"
"05.12.2012","150.62","196.95","24.19","4.87"
"06.12.2012","150.47","197.34","24.17","4.88"
"07.12.2012","150.31","196.4","24.13","4.87"
"08.12.2012","150.24","194.23","24.12","4.86"
"09.12.2012","150.24","194.23","24.12","4.86"
"10.12.2012","150.24","194.23","24.12","4.86"
"11.12.2012","150.13","193.77","24.1","4.86"
"12.12.2012","150.35","194.67","24.07","4.9"
"13.12.2012","150.46","195.69","24.07","4.9"
"14.12.2012","150.49","196.68","24.15","4.91"
"15.12.2012","150.55","196.84","24.12","4.9"
"16.12.2012","150.55","196.84","24.12","4.9"
"17.12.2012","150.55","196.84","24.12","4.9"
"18.12.2012","150.55","196.84","24.12","4.9"
"19.12.2012","150.55","196.84","24.12","4.9"
"20.12.2012","150.61","199.48","24.18","4.9"
"21.12.2012","150.49","198.93","24.16","4.9"
"22.12.2012","150.27","198.63","24.13","4.89"
"23.12.2012","150.27","198.63","24.13","4.89"
"24.12.2012","150.27","198.63","24.13","4.89"
"25.12.2012","150.51","198.96","24.15","4.91"
"26.12.2012","150.42","198.4","24.13","4.93"
"27.12.2012","150.49","198.63","24.14","4.93"
"28.12.2012","150.27","199.35","24.1","4.93"
"29.12.2012","150.29","198.49","24.12","4.94"
"30.12.2012","150.74","199.22","24.19","4.96"
"31.12.2012","150.74","199.22","24.19","4.96"
"01.01.2013","150.74","199.22","24.19","4.96"
"02.01.2013","150.74","199.22","24.19","4.96"
"03.01.2013","150.74","199.22","24.19","4.96"
"04.01.2013","150.37","197.96","24.14","4.99"
"05.01.2013","150.59","195.99","24.17","4.96"
"06.01.2013","150.59","195.99","24.17","4.96"
"07.01.2013","150.59","195.99","24.17","4.96"
"08.01.2013","150.59","195.99","24.17","4.96"
"09.01.2013","150.61","197.65","24.2","4.98"
"10.01.2013","150.7","197.25","24.2","4.96"
"11.01.2013","150.93","197.17","24.25","4.97"
"12.01.2013","150.92","200.15","24.28","4.99"
"13.01.2013","150.92","200.15","24.28","4.99"
"14.01.2013","150.92","200.15","24.28","4.99"
"15.01.2013","150.91","201.53","24.27","4.99"
"16.01.2013","150.85","201.7","24.28","5"
"17.01.2013","150.7","199.98","24.24","4.96"
"18.01.2013","150.8","201.21","24.26","4.98"
"19.01.2013","150.65","201.19","24.24","4.98"
"20.01.2013","150.65","201.19","24.24","4.98"
"21.01.2013","150.65","201.19","24.24","4.98"
"22.01.2013","150.67","200.45","24.22","4.97"
"23.01.2013","150.72","201.06","24.23","4.99"
"24.01.2013","150.79","200.54","24.25","4.99"
"25.01.2013","150.7","200.79","24.24","5"
"26.01.2013","150.76","202.55","24.24","5.03"
"27.01.2013","150.76","202.55","24.24","5.03"
"28.01.2013","150.76","202.55","24.24","5.03"
"29.01.2013","150.64","202.45","24.21","5"
"30.01.2013","150.81","202.9","24.23","5.01"
"31.01.2013","150.82","203.82","24.25","5.02"
"01.02.2013","150.81","204.38","24.25","5.02"
"02.02.2013","150.88","205.89","24.23","5.03"
"03.02.2013","150.88","205.89","24.23","5.03"
"04.02.2013","150.88","205.89","24.23","5.03"
"05.02.2013","150.77","205.06","24.19","5.03"
"06.02.2013","150.63","203.8","24.18","5.01"
"07.02.2013","150.52","203.74","24.15","5.02"
"08.02.2013","150.5","204.12","24.15","5.01"
"09.02.2013","150.54","201.83","24.15","4.99"
"10.02.2013","150.54","201.83","24.15","4.99"
"11.02.2013","150.54","201.83","24.15","4.99"
"12.02.2013","150.6","201.64","24.16","4.99"
"13.02.2013","150.53","201.51","24.15","4.99"
"14.02.2013","150.47","202.79","24.14","5.01"
"15.02.2013","150.5","201.76","24.15","5"
"16.02.2013","150.45","200.64","24.14","4.99"
"17.02.2013","150.45","200.64","24.14","4.99"
"18.02.2013","150.45","200.64","24.14","4.99"
"19.02.2013","150.48","200.73","24.11","4.99"
"20.02.2013","150.5","200.83","24.1","4.99"
"21.02.2013","150.42","201.86","24.12","5.01"
"22.02.2013","150.3","198.32","24.09","4.96"
"23.02.2013","150.23","198.87","24.1","4.95"
"24.02.2013","150.23","198.87","24.1","4.95"
"25.02.2013","150.23","198.87","24.1","4.95"
"26.02.2013","150.26","198.82","24.1","4.95"
"27.02.2013","150.3","196.43","24.13","4.91"
"28.02.2013","150.45","196.8","24.16","4.92"
"01.03.2013","150.37","197.56","24.17","4.93"
"02.03.2013","150.56","196.75","24.2","4.91"
"03.03.2013","150.56","196.75","24.2","4.91"
"04.03.2013","150.56","196.75","24.2","4.91"
"05.03.2013","150.71","196.03","24.21","4.89"
"06.03.2013","150.8","197.14","24.24","4.92"
"07.03.2013","150.68","196.7","24.23","4.92"
"08.03.2013","150.78","196.32","24.24","4.91"
"09.03.2013","150.78","196.32","24.24","4.91"
"10.03.2013","150.78","196.32","24.24","4.91"
"11.03.2013","150.78","196.32","24.24","4.91"
"12.03.2013","150.75","195.96","24.24","4.9"
"13.03.2013","150.79","196.09","24.26","4.9"
"14.03.2013","150.85","196.36","24.28","4.91"
"15.03.2013","150.86","195.47","24.27","4.9"
"16.03.2013","150.72","196.24","24.26","4.91"
"17.03.2013","150.72","196.24","24.26","4.91"
"18.03.2013","150.72","196.24","24.26","4.91"
"19.03.2013","150.59","195.24","24.23","4.89"
"20.03.2013","150.69","195.05","24.24","4.89"
"21.03.2013","150.88","194.44","24.29","4.88"
"22.03.2013","150.88","194.44","24.29","4.88"
"23.03.2013","150.88","194.44","24.29","4.88"
"24.03.2013","150.88","194.44","24.29","4.88"
"25.03.2013","150.88","194.44","24.29","4.88"
"26.03.2013","150.88","194.44","24.29","4.88"
"27.03.2013","150.7","194.03","24.26","4.88"
"28.03.2013","150.81","193.67","24.27","4.89"
"29.03.2013","150.87","192.53","24.28","4.85"
"30.03.2013","150.84","193.33","24.29","4.86"
"31.03.2013","150.84","193.33","24.29","4.86"
"01.04.2013","150.84","193.33","24.29","4.86"
"02.04.2013","150.87","193.25","24.3","4.85"
"03.04.2013","150.92","193.81","24.35","4.84"
"04.04.2013","150.72","193.37","24.31","4.8"
"05.04.2013","150.89","192.99","24.33","4.75"
"06.04.2013","150.9","195.01","24.33","4.78"
"07.04.2013","150.9","195.01","24.33","4.78"
"08.04.2013","150.9","195.01","24.33","4.78"
"09.04.2013","150.9","196.34","24.33","4.79"
"10.04.2013","150.9","196.62","24.33","4.84"
"11.04.2013","150.93","197.75","24.37","4.88"
"12.04.2013","150.74","197.17","24.33","4.88"
"13.04.2013","150.93","197.17","24.38","4.87"
"14.04.2013","150.93","197.17","24.38","4.87"
"15.04.2013","150.93","197.17","24.38","4.87"
"16.04.2013","150.9","197.09","24.39","4.81"
"17.04.2013","151.03","196.81","24.43","4.8"
"18.04.2013","150.99","199.05","24.46","4.83"
"19.04.2013","151.01","197.02","24.43","4.77"
"20.04.2013","151.09","197.73","24.46","4.8"
"21.04.2013","151.09","197.73","24.46","4.8"
"22.04.2013","151.09","197.73","24.46","4.8"
"23.04.2013","151.16","197.13","24.45","4.78"
"24.04.2013","151.09","196.13","24.45","4.76"
"25.04.2013","150.94","196.36","24.43","4.78"
"26.04.2013","151.05","197.41","24.48","4.83"
"27.04.2013","151.17","196.72","24.52","4.83"
"28.04.2013","151.17","196.72","24.52","4.83"
"29.04.2013","151.17","196.72","24.52","4.83"
"30.04.2013","151.24","197.94","24.53","4.85"
"01.05.2013","151.23","197.52","24.53","4.87"
"02.05.2013","151.23","197.52","24.53","4.87"
"03.05.2013","151.28","199.3","24.58","4.83"
"04.05.2013","151.07","198.2","24.54","4.85"
"05.05.2013","151.07","198.1","24.54","4.86"
"06.05.2013","151.07","198.1","24.54","4.86"
"07.05.2013","151.01","197.91","24.49","4.86"
"08.05.2013","151.01","197.91","24.49","4.86"
"09.05.2013","150.96","198.04","24.58","4.85"
